filename,match_start_time,cast_success_own,interrupt_success_own,times_interrupted,precog_gained_own,precog_gained_enemy,purges_own,damage_done,healing_done,deaths_caused,times_died,spells_cast,spells_purged
2025-01-01_20-56-35_-_Phlurbotomy_-_3v3_Enigma_Crucible_(Win).mp4,2025-01-01T20:58:28,121,2,8,0,3,3,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Curse of Weakness; Unstable Affliction; Phantom Singularity; Haunt; Shadow Bolt; Corruption; Shadow Bolt; Curse of Tongues; Dark Pact; Nether Ward; Soulburn; Summon Darkglare; Shadow Bolt; Malefic Rapture; Malefic Rapture; Malefic Rapture; Corruption; Curse of Weakness; Soul Rot; Spell Lock; Malefic Rapture; Agony; Shadow Bolt; Unstable Affliction; Haunt; Curse of Exhaustion; Shadow Bolt; Shadow Bolt; Soulburn; Demonic Circle: Teleport; Curse of Exhaustion; Malefic Rapture; Agony; Curse of Tongues; Spell Lock; Corruption; Dark Pact; Phantom Singularity; Shadow Bolt; Nether Ward; Haunt; Shadow Bolt; Agony; Curse of Exhaustion; Curse of Exhaustion; Howl of Terror; Bull Rush; Malefic Rapture; Corruption; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Curse of Tongues; Shadow Bolt; Spell Lock; Curse of Tongues; Fear; Curse of Exhaustion; Unstable Affliction; Soul Rot; Malefic Rapture; Gladiator's Medallion; Corruption; Shadow Bolt; Unending Resolve; Malefic Rapture; Malefic Rapture; Dark Pact; Haunt; Shadow Bolt; Phantom Singularity; Curse of Tongues; Shadow Bolt; Howl of Terror; Nether Ward; Spell Lock; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Curse of Weakness; Curse of Exhaustion; Grimoire of Sacrifice; Fear; Curse of Exhaustion; Unstable Affliction; Corruption; Amplify Curse; Curse of Exhaustion; Soulburn; Demonic Circle: Teleport; Shadow Bolt; Haunt; Curse of Exhaustion; Shadow Bolt; Shadow Bolt; Summon Darkglare; Dark Pact; Corruption; Curse of Exhaustion; Curse of Tongues; Spell Lock; Unstable Affliction; Phantom Singularity; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Nether Ward; Unstable Affliction; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Curse of Tongues; Shadow Bolt; Haunt,17; 118522; 173184
2025-01-01_21-01-34_-_Phlurbotomy_-_3v3_Tiger's_Peak_(Loss).mp4,2025-01-01T21:03:14,69,2,3,1,2,5,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Howl of Terror; Dark Pact; Bull Rush; Fear; Unstable Affliction; Curse of Tongues; Curse of Exhaustion; Demonic Circle: Teleport; Haunt; Shadow Bolt; Curse of Exhaustion; Shadow Bolt; Agony; Spell Lock; Phantom Singularity; Curse of Exhaustion; Shadow Bolt; Curse of Tongues; Soul Rot; Unstable Affliction; Curse of Tongues; Malefic Rapture; Shadow Bolt; Dark Pact; Demonic Circle: Teleport; Curse of Exhaustion; Gladiator's Medallion; Howl of Terror; Shadow Bolt; Soulburn; Healthstone; Curse of Exhaustion; Spell Lock; Unstable Affliction; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Amplify Curse; Curse of Exhaustion; Curse of Tongues; Malefic Rapture; Shadow Bolt; Unstable Affliction; Phantom Singularity; Haunt; Shadow Bolt; Agony; Shadow Bolt; Curse of Exhaustion; Spell Lock; Unstable Affliction; Agony; Unending Resolve; Soulburn; Dark Pact; Howl of Terror; Haunt; Shadow Bolt; Unstable Affliction; Fear; Shadow Bolt; Curse of Exhaustion; Soul Rot; Malefic Rapture; Malefic Rapture,21562; 41635; 1126; 21562; 65081
2025-01-01_21-06-29_-_Phlurbotomy_-_3v3_Empyrean_Domain_(Win).mp4,2025-01-01T21:08:49,117,3,11,1,1,4,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Spell Lock; Unstable Affliction; Curse of Weakness; Curse of Weakness; Curse of Weakness; Dark Pact; Phantom Singularity; Nether Ward; Shadow Bolt; Soul Rot; Corruption; Unstable Affliction; Haunt; Soulburn; Summon Darkglare; Malefic Rapture; Malefic Rapture; Healthstone; Shadow Bolt; Spell Lock; Malefic Rapture; Bull Rush; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Howl of Terror; Malefic Rapture; Corruption; Corruption; Fear; Haunt; Unstable Affliction; Shadow Bolt; Amplify Curse; Malefic Rapture; Curse of Weakness; Spell Lock; Curse of Tongues; Unstable Affliction; Curse of Tongues; Dark Pact; Haunt; Fear; Shadow Bolt; Nether Ward; Malefic Rapture; Unstable Affliction; Phantom Singularity; Shadow Bolt; Demonic Circle: Teleport; Curse of Weakness; Shadow Bolt; Spell Lock; Haunt; Shadow Bolt; Curse of Tongues; Howl of Terror; Curse of Tongues; Shadow Bolt; Grimoire of Sacrifice; Soul Rot; Unstable Affliction; Curse of Exhaustion; Curse of Exhaustion; Agony; Shadow Bolt; Dark Pact; Haunt; Shadow Bolt; Nether Ward; Shadow Bolt; Spell Lock; Malefic Rapture; Phantom Singularity; Malefic Rapture; Gladiator's Medallion; Fear; Curse of Exhaustion; Curse of Exhaustion; Fear; Curse of Exhaustion; Howl of Terror; Amplify Curse; Curse of Weakness; Shadow Bolt; Unstable Affliction; Haunt; Shadow Bolt; Unending Resolve; Fear; Unstable Affliction; Shadow Bolt; Soulburn; Summon Darkglare; Spell Lock; Malefic Rapture; Corruption; Shadow Bolt; Dark Pact; Agony; Curse of Exhaustion; Demonic Circle: Teleport; Unstable Affliction; Soul Rot; Haunt; Shadow Bolt; Curse of Tongues; Shadow Bolt; Unstable Affliction; Phantom Singularity; Malefic Rapture; Malefic Rapture; Malefic Rapture,65081; 21562; 65081; 65081
2025-01-01_21-12-03_-_Phlurbotomy_-_3v3_Tiger's_Peak_(Win).mp4,2025-01-01T21:14:18,129,3,8,3,7,9,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Curse of Tongues; Unstable Affliction; Curse of Exhaustion; Dark Pact; Shadow Bolt; Spell Lock; Phantom Singularity; Agony; Demonic Circle: Teleport; Curse of Exhaustion; Haunt; Shadow Bolt; Shadow Bolt; Nether Ward; Agony; Curse of Exhaustion; Howl of Terror; Fear; Fear; Bull Rush; Shadow Bolt; Spell Lock; Unstable Affliction; Curse of Tongues; Fear; Shadow Bolt; Soul Rot; Curse of Exhaustion; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Agony; Dark Pact; Malefic Rapture; Malefic Rapture; Curse of Tongues; Soulburn; Demonic Gateway; Howl of Terror; Shadow Bolt; Nether Ward; Haunt; Shadow Bolt; Spell Lock; Phantom Singularity; Curse of Exhaustion; Corruption; Curse of Exhaustion; Unstable Affliction; Fear; Haunt; Fear; Shadow Bolt; Shadow Bolt; Soulburn; Curse of Weakness; Agony; Spell Lock; Dark Pact; Demonic Circle: Teleport; Malefic Rapture; Unstable Affliction; Shadow Bolt; Curse of Exhaustion; Gladiator's Medallion; Healthstone; Howl of Terror; Curse of Tongues; Nether Ward; Unstable Affliction; Soul Rot; Haunt; Shadow Bolt; Phantom Singularity; Spell Lock; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Amplify Curse; Curse of Exhaustion; Agony; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Bull Rush; Dark Pact; Curse of Exhaustion; Agony; Corruption; Soulburn; Demonic Gateway; Howl of Terror; Unstable Affliction; Shadow Bolt; Spell Lock; Haunt; Shadow Bolt; Curse of Exhaustion; Nether Ward; Summon Darkglare; Soulburn; Agony; Phantom Singularity; Shadow Bolt; Unending Resolve; Unstable Affliction; Shadow Bolt; Haunt; Shadow Bolt; Shadow Bolt; Curse of Tongues; Curse of Exhaustion; Dark Pact; Curse of Tongues; Spell Lock; Shadow Bolt; Curse of Exhaustion; Fear; Shadow Bolt; Haunt; Shadow Bolt; Curse of Tongues; Unstable Affliction,1022; 1022; 156322; 156322; 156322; 212295; 156322; 156322; 212295
2025-01-01_21-18-11_-_Phlurbotomy_-_3v3_Robodrome_(Win).mp4,2025-01-01T21:19:30,135,0,10,1,2,8,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Unstable Affliction; Amplify Curse; Curse of Weakness; Phantom Singularity; Dark Pact; Curse of Tongues; Curse of Tongues; Spell Lock; Soul Rot; Malefic Rapture; Demonic Circle: Teleport; Shadow Bolt; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Gladiator's Medallion; Curse of Tongues; Bull Rush; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Spell Lock; Unstable Affliction; Curse of Exhaustion; Malefic Rapture; Phantom Singularity; Dark Pact; Shadow Bolt; Haunt; Shadow Bolt; Agony; Demonic Circle: Teleport; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Demonic Circle; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Shadow Bolt; Unstable Affliction; Curse of Tongues; Spell Lock; Agony; Howl of Terror; Unstable Affliction; Shadow Bolt; Fear; Haunt; Shadow Bolt; Dark Pact; Phantom Singularity; Malefic Rapture; Agony; Shadow Bolt; Demonic Circle: Teleport; Fear; Curse of Tongues; Curse of Exhaustion; Agony; Soul Rot; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Spell Lock; Malefic Rapture; Malefic Rapture; Haunt; Shadow Bolt; Shadow Bolt; Curse of Tongues; Howl of Terror; Fear; Malefic Rapture; Dark Pact; Curse of Tongues; Haunt; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Demonic Circle: Teleport; Phantom Singularity; Unstable Affliction; Corruption; Curse of Exhaustion; Corruption; Gladiator's Medallion; Shadow Bolt; Malefic Rapture; Bull Rush; Unending Resolve; Soulburn; Healthstone; Fear; Shadow Bolt; Haunt; Shadow Bolt; Spell Lock; Soulburn; Summon Darkglare; Malefic Rapture; Howl of Terror; Fear; Unstable Affliction; Shadow Bolt; Dark Pact; Soul Rot; Haunt; Curse of Tongues; Shadow Bolt; Amplify Curse; Curse of Tongues; Phantom Singularity; Shadow Bolt; Malefic Rapture; Spell Lock; Malefic Rapture; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt,65081; 1126; 21562; 17; 41635; 41635; 41635; 139
2025-01-01_21-23-29_-_Phlurbotomy_-_3v3_Robodrome_(Win).mp4,2025-01-01T21:24:57,135,0,10,1,2,8,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Unstable Affliction; Amplify Curse; Curse of Weakness; Phantom Singularity; Dark Pact; Curse of Tongues; Curse of Tongues; Spell Lock; Soul Rot; Malefic Rapture; Demonic Circle: Teleport; Shadow Bolt; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Gladiator's Medallion; Curse of Tongues; Bull Rush; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Spell Lock; Unstable Affliction; Curse of Exhaustion; Malefic Rapture; Phantom Singularity; Dark Pact; Shadow Bolt; Haunt; Shadow Bolt; Agony; Demonic Circle: Teleport; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Demonic Circle; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Shadow Bolt; Unstable Affliction; Curse of Tongues; Spell Lock; Agony; Howl of Terror; Unstable Affliction; Shadow Bolt; Fear; Haunt; Shadow Bolt; Dark Pact; Phantom Singularity; Malefic Rapture; Agony; Shadow Bolt; Demonic Circle: Teleport; Fear; Curse of Tongues; Curse of Exhaustion; Agony; Soul Rot; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Spell Lock; Malefic Rapture; Malefic Rapture; Haunt; Shadow Bolt; Shadow Bolt; Curse of Tongues; Howl of Terror; Fear; Malefic Rapture; Dark Pact; Curse of Tongues; Haunt; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Demonic Circle: Teleport; Phantom Singularity; Unstable Affliction; Corruption; Curse of Exhaustion; Corruption; Gladiator's Medallion; Shadow Bolt; Malefic Rapture; Bull Rush; Unending Resolve; Soulburn; Healthstone; Fear; Shadow Bolt; Haunt; Shadow Bolt; Spell Lock; Soulburn; Summon Darkglare; Malefic Rapture; Howl of Terror; Fear; Unstable Affliction; Shadow Bolt; Dark Pact; Soul Rot; Haunt; Curse of Tongues; Shadow Bolt; Amplify Curse; Curse of Tongues; Phantom Singularity; Shadow Bolt; Malefic Rapture; Spell Lock; Malefic Rapture; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt,65081; 1126; 21562; 17; 41635; 41635; 41635; 139
2025-01-01_21-29-09_-_Phlurbotomy_-_3v3_Black_Rook_(Loss).mp4,2025-01-01T21:30:28,117,0,0,3,6,4,0,0,0,1,Soulburn; Demonic Gateway; Amplify Curse; Curse of the Satyr; Dark Pact; Curse of the Satyr; Unstable Affliction; Phantom Singularity; Curse of the Satyr; Howl of Terror; Shadow Bolt; Wither; Malevolence; Soulburn; Summon Darkglare; Shadow Bolt; Curse of the Satyr; Bull Rush; Unstable Affliction; Shadow Bolt; Drain Life; Agony; Haunt; Oblivion; Malefic Rapture; Curse of the Satyr; Shadow Bolt; Demonic Circle: Teleport; Spell Lock; Agony; Haunt; Unstable Affliction; Dark Pact; Fear; Curse of the Satyr; Shadow Bolt; Unstable Affliction; Drain Life; Gladiator's Medallion; Curse of the Satyr; Phantom Singularity; Howl of Terror; Agony; Shadow Bolt; Haunt; Spell Lock; Unstable Affliction; Curse of the Satyr; Curse of the Satyr; Agony; Amplify Curse; Curse of the Satyr; Shadow Bolt; Malevolence; Demonic Circle: Teleport; Shadow Bolt; Malefic Rapture; Haunt; Curse of the Satyr; Malefic Rapture; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Unending Resolve; Spell Lock; Malefic Rapture; Unstable Affliction; Dark Pact; Shadow Bolt; Curse of the Satyr; Agony; Wither; Curse of the Satyr; Shadow Bolt; Howl of Terror; Phantom Singularity; Wither; Soulburn; Agony; Haunt; Unstable Affliction; Spell Lock; Shadow Bolt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Curse of the Satyr; Agony; Wither; Agony; Shadow Bolt; Demonic Circle: Teleport; Drain Life; Haunt; Curse of the Satyr; Curse of the Satyr; Dark Pact; Curse of the Satyr; Summon Darkglare; Malevolence; Bull Rush; Shadow Bolt; Shadow Bolt; Malefic Rapture; Phantom Singularity; Soulburn; Shadow Bolt; Healthstone; Howl of Terror; Curse of the Satyr; Wither; Curse of Exhaustion; Amplify Curse; Haunt; Shadow Bolt; Curse of the Satyr; Agony,406220; 210256; 119611; 124682
2025-01-01_21-33-52_-_Phlurbotomy_-_3v3_Nagrand_(Win).mp4,2025-01-01T21:35:50,94,1,2,4,1,6,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Bull Rush; Curse of Exhaustion; Curse of Tongues; Dark Pact; Curse of Exhaustion; Unstable Affliction; Phantom Singularity; Corruption; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Curse of Tongues; Haunt; Soul Rot; Shadow Bolt; Soulburn; Summon Darkglare; Amplify Curse; Curse of Tongues; Shadow Bolt; Spell Lock; Demonic Circle: Teleport; Shadow Bolt; Unstable Affliction; Haunt; Malefic Rapture; Malefic Rapture; Curse of Tongues; Shadow Bolt; Agony; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Shadow Bolt; Dark Pact; Howl of Terror; Curse of Tongues; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt; Unstable Affliction; Curse of Tongues; Shadow Bolt; Curse of Tongues; Spell Lock; Unstable Affliction; Phantom Singularity; Agony; Haunt; Shadow Bolt; Shadow Bolt; Dark Pact; Soul Rot; Curse of Tongues; Malefic Rapture; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt; Soulburn; Healthstone; Curse of Exhaustion; Curse of Tongues; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Howl of Terror; Soulburn; Unstable Affliction; Haunt; Shadow Bolt; Malefic Rapture; Spell Lock; Curse of Tongues; Shadow Bolt; Curse of Tongues; Curse of Tongues; Phantom Singularity; Shadow Bolt; Fear; Haunt; Shadow Bolt; Curse of Tongues; Dark Pact; Curse of Exhaustion; Unstable Affliction; Haunt; Shadow Bolt; Corruption; Malefic Rapture,21562; 135700; 1126; 41635; 1126; 1126
2025-01-01_21-38-46_-_Phlurbotomy_-_3v3_Enigma_Crucible_(Loss).mp4,2025-01-01T21:40:45,174,4,2,8,5,10,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Curse of the Satyr; Phantom Singularity; Unstable Affliction; Curse of the Satyr; Shadow Bolt; Curse of the Satyr; Summon Darkglare; Malevolence; Shadow Bolt; Haunt; Shadow Bolt; Malefic Rapture; Shadow Bolt; Spell Lock; Gladiator's Medallion; Dark Pact; Malefic Rapture; Curse of the Satyr; Wither; Malefic Rapture; Shadow Bolt; Malefic Rapture; Unstable Affliction; Soulburn; Demonic Circle: Teleport; Agony; Curse of the Satyr; Shadow Bolt; Bull Rush; Drain Life; Howl of Terror; Curse of the Satyr; Agony; Phantom Singularity; Wither; Unstable Affliction; Fear; Haunt; Curse of the Satyr; Curse of the Satyr; Shadow Bolt; Agony; Demonic Circle: Teleport; Shadow Bolt; Dark Pact; Malefic Rapture; Agony; Agony; Wither; Curse of the Satyr; Shadow Bolt; Malevolence; Wither; Shadow Bolt; Spell Lock; Malefic Rapture; Amplify Curse; Curse of the Satyr; Soulburn; Demonic Gateway; Curse of the Satyr; Fear; Unstable Affliction; Fear; Curse of the Satyr; Shadow Bolt; Phantom Singularity; Curse of the Satyr; Shadow Bolt; Shadow Bolt; Shadow Bolt; Curse of the Satyr; Haunt; Shadow Bolt; Howl of Terror; Malefic Rapture; Agony; Dark Pact; Unstable Affliction; Malefic Rapture; Curse of the Satyr; Curse of the Satyr; Agony; Haunt; Agony; Wither; Shadow Bolt; Soulburn; Spell Lock; Summon Darkglare; Malevolence; Phantom Singularity; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Agony; Howl of Terror; Shadow Bolt; Haunt; Curse of the Satyr; Demonic Circle: Teleport; Shadow Bolt; Dark Pact; Gladiator's Medallion; Malefic Rapture; Shadow Bolt; Curse of the Satyr; Shadow Bolt; Spell Lock; Amplify Curse; Curse of the Satyr; Bull Rush; Fear; Unstable Affliction; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Fear; Unstable Affliction; Haunt; Curse of the Satyr; Spell Lock; Malefic Rapture; Curse of the Satyr; Phantom Singularity; Curse of the Satyr; Shadow Bolt; Dark Pact; Malevolence; Howl of Terror; Shadow Bolt; Wither; Curse of the Satyr; Haunt; Unstable Affliction; Fear; Shadow Bolt; Malefic Rapture; Fear; Fear; Curse of Exhaustion; Curse of the Satyr; Malefic Rapture; Curse of the Satyr; Curse of the Satyr; Wither; Shadow Bolt; Curse of the Satyr; Wither; Unstable Affliction; Amplify Curse; Curse of the Satyr; Haunt; Shadow Bolt; Curse of the Satyr; Phantom Singularity; Curse of the Satyr; Dark Pact; Drain Life; Agony; Howl of Terror; Shadow Bolt; Soulburn; Summon Darkglare; Unending Resolve; Curse of the Satyr; Demonic Circle: Teleport; Healthstone; Shadow Bolt; Agony,381748; 1459; 11426; 381750; 1459; 1459; 1022; 342246; 1459; 1459
2025-01-01_21-46-29_-_Phlurbotomy_-_3v3_Tol'viron_(Win).mp4,2025-01-01T21:46:52,64,0,0,2,1,3,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Amplify Curse; Curse of Exhaustion; Dark Pact; Curse of Exhaustion; Curse of Tongues; Phantom Singularity; Curse of Exhaustion; Spell Lock; Shadow Bolt; Nether Ward; Unstable Affliction; Haunt; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Soul Rot; Soulburn; Summon Darkglare; Agony; Corruption; Howl of Terror; Curse of Tongues; Healthstone; Soulburn; Shadow Bolt; Haunt; Shadow Bolt; Unstable Affliction; Bull Rush; Fear; Curse of Tongues; Shadow Bolt; Curse of Exhaustion; Dark Pact; Spell Lock; Malefic Rapture; Malefic Rapture; Malefic Rapture; Haunt; Shadow Bolt; Gladiator's Medallion; Unending Resolve; Phantom Singularity; Nether Ward; Shadow Bolt; Curse of Exhaustion; Malefic Rapture; Amplify Curse; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Unstable Affliction; Haunt; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Malefic Rapture; Malefic Rapture; Shadow Bolt,65081; 17; 21562
2025-01-01_21-48-34_-_Phlurbotomy_-_3v3_Nokhudon_(Loss).mp4,2025-01-01T21:49:49,103,2,2,4,0,5,0,0,0,1,Soulburn; Demonic Gateway; Demonic Circle; Amplify Curse; Curse of Weakness; Curse of Weakness; Corruption; Agony; Curse of Tongues; Shadow Bolt; Dark Pact; Phantom Singularity; Soul Rot; Agony; Haunt; Shadow Bolt; Unstable Affliction; Curse of Weakness; Fear; Malefic Rapture; Gladiator's Medallion; Bull Rush; Fear; Shadow Bolt; Howl of Terror; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Demonic Circle: Teleport; Curse of Tongues; Haunt; Shadow Bolt; Unstable Affliction; Shadow Bolt; Soulburn; Summon Darkglare; Curse of Weakness; Curse of Exhaustion; Curse of Tongues; Agony; Dark Pact; Malefic Rapture; Fear; Unstable Affliction; Curse of Exhaustion; Fear; Haunt; Fear; Fear; Shadow Bolt; Amplify Curse; Curse of Weakness; Shadow Bolt; Phantom Singularity; Shadow Bolt; Howl of Terror; Curse of Weakness; Unending Resolve; Soulburn; Healthstone; Unstable Affliction; Haunt; Spell Lock; Fear; Soul Rot; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Agony; Demonic Circle: Teleport; Corruption; Dark Pact; Shadow Bolt; Fear; Haunt; Shadow Bolt; Curse of Weakness; Curse of Exhaustion; Curse of Exhaustion; Agony; Shadow Bolt; Malefic Rapture; Curse of Weakness; Agony; Curse of Exhaustion; Howl of Terror; Shadow Bolt; Phantom Singularity; Haunt; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Spell Lock; Malefic Rapture; Amplify Curse; Curse of Weakness; Agony; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Dark Pact,381748; 381741; 378464; 378464; 378464
2025-01-01_21-52-40_-_Phlurbotomy_-_3v3_Hook_Point_(Loss).mp4,2025-01-01T21:54:52,152,2,1,1,5,5,0,0,0,1,Demonic Circle; Amplify Curse; Curse of the Satyr; Soulburn; Demonic Gateway; Dark Pact; Curse of the Satyr; Unstable Affliction; Phantom Singularity; Wither; Shadow Bolt; Spell Lock; Curse of the Satyr; Curse of the Satyr; Soulburn; Summon Darkglare; Nether Ward; Malevolence; Wither; Shadow Bolt; Demonic Circle: Teleport; Shadow Bolt; Curse of the Satyr; Curse of Exhaustion; Agony; Gladiator's Medallion; Drain Life; Wither; Howl of Terror; Unstable Affliction; Haunt; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Agony; Dark Pact; Curse of Exhaustion; Shadow Bolt; Phantom Singularity; Unstable Affliction; Shadow Bolt; Amplify Curse; Curse of the Satyr; Shadow Bolt; Nether Ward; Curse of Exhaustion; Curse of the Satyr; Malefic Rapture; Agony; Wither; Spell Lock; Howl of Terror; Fear; Unstable Affliction; Curse of the Satyr; Wither; Demonic Circle: Teleport; Malevolence; Curse of the Satyr; Wither; Soulburn; Healthstone; Dark Pact; Agony; Wither; Wither; Curse of the Satyr; Bull Rush; Shadow Bolt; Agony; Wither; Soulburn; Agony; Unending Resolve; Unstable Affliction; Agony; Nether Ward; Malefic Rapture; Agony; Shadow Bolt; Wither; Agony; Wither; Agony; Phantom Singularity; Spell Lock; Amplify Curse; Curse of the Satyr; Soulburn; Howl of Terror; Shadow Bolt; Fear; Curse of the Satyr; Haunt; Curse of the Satyr; Wither; Agony; Wither; Dark Pact; Drain Life; Soulburn; Summon Darkglare; Wither; Unstable Affliction; Agony; Wither; Malevolence; Demonic Circle: Teleport; Haunt; Shadow Bolt; Curse of Exhaustion; Nether Ward; Curse of the Satyr; Wither; Gladiator's Medallion; Wither; Curse of Exhaustion; Shadow Bolt; Wither; Curse of Exhaustion; Phantom Singularity; Shadow Bolt; Spell Lock; Curse of Exhaustion; Shadow Bolt; Curse of the Satyr; Agony; Howl of Terror; Shadow Bolt; Dark Pact; Wither; Curse of the Satyr; Amplify Curse; Shadow Bolt; Curse of the Satyr; Wither; Wither; Demonic Circle: Teleport; Wither; Shadow Bolt; Nether Ward; Wither; Curse of Exhaustion; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Shadow Bolt; Malevolence; Soulburn; Malefic Rapture; Shadow Bolt; Phantom Singularity,974; 383648; 462854; 1044; 1044
2025-01-01_22-11-29_-_Phlurbotomy_-_3v3_Nagrand_(Win).mp4,2025-01-01T22:12:24,49,1,0,1,0,3,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Curse of Tongues; Phantom Singularity; Curse of Exhaustion; Dark Pact; Spell Lock; Curse of Exhaustion; Shadow Bolt; Corruption; Howl of Terror; Curse of Exhaustion; Curse of Exhaustion; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Agony; Soul Rot; Malefic Rapture; Curse of Tongues; Haunt; Unstable Affliction; Shadow Bolt; Shadow Bolt; Malefic Rapture; Nether Ward; Spell Lock; Shadow Bolt; Soulburn; Summon Darkglare; Bull Rush; Fear; Unstable Affliction; Haunt; Phantom Singularity; Shadow Bolt; Shadow Bolt; Dark Pact; Curse of Exhaustion; Howl of Terror; Malefic Rapture; Curse of Tongues; Haunt; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Shadow Bolt; Malefic Rapture,41635; 21562; 41635
2025-01-01_22-13-43_-_Phlurbotomy_-_3v3_Black_Rook_(Loss).mp4,2025-01-01T22:15:07,63,0,1,0,2,2,0,0,0,1,Soulburn; Demonic Gateway; Unstable Affliction; Amplify Curse; Curse of the Satyr; Curse of Exhaustion; Phantom Singularity; Shadow Bolt; Howl of Terror; Curse of the Satyr; Dark Pact; Haunt; Shadow Bolt; Malefic Rapture; Soulburn; Summon Darkglare; Malevolence; Demonic Circle: Teleport; Shadow Bolt; Wither; Malefic Rapture; Shadow Bolt; Fear; Unstable Affliction; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Curse of the Satyr; Malefic Rapture; Agony; Shadow Bolt; Malefic Rapture; Bull Rush; Unending Resolve; Soulburn; Healthstone; Haunt; Shadow Bolt; Malefic Rapture; Curse of the Satyr; Phantom Singularity; Howl of Terror; Unstable Affliction; Curse of the Satyr; Dark Pact; Agony; Spell Lock; Shadow Bolt; Agony; Amplify Curse; Curse of the Satyr; Haunt; Agony; Curse of the Satyr; Gladiator's Medallion; Agony; Wither; Demonic Circle: Teleport; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Malevolence; Shadow Bolt,1022; 124682
